,Close
Close,1.0
Cumulative_Returns,0.9999999999999998
Square_Root_Close,0.999862737640277
Log_Close,0.9994990128390234
Close_Squared,0.9994587035241373
Close_Cubed,0.9978606466138723
Close_Inverse,0.9977823198523978
Moving_Average_3,0.9821031014320006
Moving_Average_5,0.9673856763696659
EMA,0.950237522242837
Short_EMA,0.9386365890415829
Lower_Band,0.9380667367969651
Rolling_Mean,0.9354409935275932
Moving_Average_10,0.9354409935275932
Cos_Close,0.9069768289570594
Moving_Average_15,0.9054373565118331
Upper_Band,0.8837644059543197
Long_EMA,0.8547408458124343
Expanding_Mean,0.5839281531887373
Sin_Close,0.33424757469373584
Price_RoC_45,0.29147879603673943
Std_Dev_RoC_10,0.2578651202122893
Price_RoC_60,0.2409712204645223
Price_RoC_30,0.19448701739831886
Signal_Line,0.17597939167072252
MACD,0.14451639118169682
RSI,0.10633762476532631
Price_RoC_15,0.09679908482492781
Log_Returns,0.09547075100042861
Price_RoC,0.09486085926730173
Price_Delta,0.09174539168704242
Price_RoC_3,0.0880210109860627
Gain,0.08174674356919805
Price_RoC_12,0.07777206889638724
Price_RoC_7,0.07160698971037893
Loss,0.06948418863228699
Price_RoC_5,0.06872557969383881
Price_RoC_10,0.06594759139078858
Z_Score,0.06128009603201013
Rolling_Std,0.027594795033147674
RS,0.014955316495875037
Std_Dev_RoC_5,0.011082302897207854
Tan_Close,0.0033816150823593096
